timestamp,location,zone,latitude,longitude,pm25,pm10,no2,so2,co,o3,aqi,aqi_category,health_impact_score,temperature,humidity,wind_speed
2025-09-26T04:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,32.4,41.3,15.9,11.3,0.53,108.1,135.0,Unhealthy for Sensitive Groups,4,32.0,53.5,4.4
2025-09-26T05:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,26.1,35.7,9.1,6.3,0.57,99.5,124.0,Unhealthy for Sensitive Groups,4,30.9,82.4,2.5
2025-09-26T06:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,48.0,77.7,21.4,5.9,1.26,75.7,200.0,Very Unhealthy,2,24.1,69.7,2.1
2025-09-26T07:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,30.5,72.2,41.7,11.4,1.22,83.2,127.0,Unhealthy for Sensitive Groups,5,33.5,39.2,13.6
2025-09-26T08:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,33.1,84.7,19.3,16.4,1.37,55.7,138.0,Unhealthy for Sensitive Groups,4,25.3,64.0,4.5
2025-09-26T09:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,49.3,97.8,11.6,14.2,1.55,27.9,206.0,Very Unhealthy,1,30.3,36.4,14.1
2025-09-26T10:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,29.7,56.3,20.9,9.0,1.05,98.1,124.0,Unhealthy for Sensitive Groups,5,27.5,81.4,4.7
2025-09-26T11:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,29.8,46.6,38.3,15.2,0.97,74.8,124.0,Unhealthy for Sensitive Groups,5,26.0,64.6,8.4
2025-09-26T12:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,47.3,66.2,20.2,8.8,1.38,86.5,197.0,Unhealthy,2,28.5,41.4,8.2
2025-09-26T13:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,23.8,61.0,5.0,7.0,1.26,75.0,99.0,Moderate,7,31.4,79.7,2.7
2025-09-26T14:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,26.8,64.4,42.6,12.4,1.0,67.2,112.0,Unhealthy for Sensitive Groups,5,37.0,45.4,11.3
2025-09-26T15:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,43.1,66.8,23.6,13.1,1.65,83.2,180.0,Unhealthy,2,23.5,48.5,12.7
2025-09-26T16:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,50.2,55.6,26.8,10.0,1.25,57.1,209.0,Very Unhealthy,1,26.6,55.3,7.6
2025-09-26T17:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,32.0,103.9,24.6,19.3,1.61,34.5,133.0,Unhealthy for Sensitive Groups,4,18.9,44.8,9.6
2025-09-26T18:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,36.0,104.3,32.3,16.1,1.29,33.4,150.0,Unhealthy,2,29.3,63.0,4.2
2025-09-26T19:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,18.4,74.9,29.9,11.4,1.44,50.0,77.0,Moderate,6,22.9,47.4,6.9
2025-09-26T20:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,62.7,92.5,8.7,17.6,1.53,36.9,261.0,Very Unhealthy,1,30.3,84.8,4.3
2025-09-26T21:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,37.9,56.6,29.6,9.4,0.96,67.6,158.0,Unhealthy,2,22.8,55.3,13.3
2025-09-26T22:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,31.9,57.5,29.7,9.4,1.32,73.1,133.0,Unhealthy for Sensitive Groups,5,37.5,83.1,14.7
2025-09-26T23:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,48.0,62.0,26.8,13.8,1.07,68.1,200.0,Very Unhealthy,1,23.2,75.0,5.5
2025-09-27T00:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,5.0,29.0,15.7,8.9,0.67,116.0,145.0,Unhealthy for Sensitive Groups,4,20.6,59.9,10.5
2025-09-27T01:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,17.6,45.3,20.6,9.0,0.21,92.3,115.0,Unhealthy for Sensitive Groups,5,25.2,72.6,6.9
2025-09-27T02:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,34.4,17.9,15.0,5.9,0.61,121.5,152.0,Unhealthy,3,19.7,71.9,7.2
2025-09-27T03:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,16.7,35.0,5.0,11.0,0.87,102.8,128.0,Unhealthy for Sensitive Groups,5,22.4,66.3,7.1
2025-09-27T04:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,5.0,39.0,27.2,3.8,0.82,97.3,122.0,Unhealthy for Sensitive Groups,5,26.7,51.8,6.4
2025-09-27T05:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,19.1,14.2,5.0,3.2,0.25,95.1,119.0,Unhealthy for Sensitive Groups,5,33.7,72.3,2.7
2025-09-27T06:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,31.3,33.9,12.2,11.6,1.05,88.8,130.0,Unhealthy for Sensitive Groups,5,30.8,44.5,13.9
2025-09-27T07:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,42.6,51.5,22.4,10.4,0.76,64.3,178.0,Unhealthy,3,25.9,48.6,2.0
2025-09-27T08:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,31.0,86.1,13.2,13.6,1.96,66.5,129.0,Unhealthy for Sensitive Groups,5,31.4,84.0,8.9
2025-09-27T09:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,28.4,86.9,5.0,17.4,1.2,108.6,136.0,Unhealthy for Sensitive Groups,4,34.9,35.5,13.2
2025-09-27T10:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,28.6,30.3,16.3,14.7,0.93,92.2,119.0,Unhealthy for Sensitive Groups,5,26.5,81.3,4.8
2025-09-27T11:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,30.8,55.8,24.3,14.5,1.42,75.5,128.0,Unhealthy for Sensitive Groups,4,34.5,49.6,12.5
2025-09-27T12:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,9.4,41.5,21.8,14.5,1.37,98.7,123.0,Unhealthy for Sensitive Groups,4,28.0,74.7,10.5
2025-09-27T13:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,33.1,40.5,16.9,4.0,0.56,97.7,138.0,Unhealthy for Sensitive Groups,5,35.7,50.4,11.0
2025-09-27T14:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,23.8,37.3,5.0,8.9,1.36,76.7,99.0,Moderate,7,26.9,39.6,10.0
2025-09-27T15:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,23.4,33.5,14.7,10.2,0.31,89.8,112.0,Unhealthy for Sensitive Groups,4,18.7,70.0,2.3
2025-09-27T16:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,28.5,37.4,12.3,17.0,0.92,64.4,119.0,Unhealthy for Sensitive Groups,4,37.0,35.6,4.6
2025-09-27T17:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,62.7,66.0,20.1,11.0,1.31,66.8,262.0,Very Unhealthy,2,21.4,75.9,6.8
2025-09-27T18:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,33.7,74.3,23.2,12.9,1.3,87.2,141.0,Unhealthy for Sensitive Groups,5,29.3,38.8,10.5
2025-09-27T19:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,33.6,62.3,14.2,6.9,1.16,95.1,140.0,Unhealthy for Sensitive Groups,5,22.2,65.7,11.4
2025-09-27T20:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,35.5,68.4,21.4,9.7,1.19,94.8,148.0,Unhealthy for Sensitive Groups,4,25.2,72.6,10.1
2025-09-27T21:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,18.0,33.8,8.1,14.4,0.82,99.3,124.0,Unhealthy for Sensitive Groups,5,25.3,81.9,10.6
2025-09-27T22:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,21.8,75.5,9.3,9.8,1.33,78.4,98.0,Moderate,6,30.8,36.7,11.0
2025-09-27T23:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,33.5,40.5,22.6,11.6,0.73,100.6,140.0,Unhealthy for Sensitive Groups,5,32.2,61.4,8.7
2025-09-28T00:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,21.0,32.3,8.4,3.9,0.45,125.7,157.0,Unhealthy,3,36.4,84.6,5.7
2025-09-28T01:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,15.6,74.9,5.0,11.1,0.73,112.3,140.0,Unhealthy for Sensitive Groups,4,18.4,75.4,8.4
2025-09-28T02:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,26.9,23.2,5.0,6.1,0.41,122.8,154.0,Unhealthy,3,29.8,41.1,4.4
2025-09-28T03:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,29.1,53.9,30.4,5.2,0.56,104.9,131.0,Unhealthy for Sensitive Groups,5,33.0,82.1,7.2
2025-09-28T04:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,5.4,32.0,5.0,3.5,0.29,115.9,145.0,Unhealthy for Sensitive Groups,4,30.2,38.3,6.9
2025-09-28T05:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,5.0,56.0,6.9,2.8,1.08,130.3,163.0,Unhealthy,3,24.8,83.3,9.7
2025-09-28T06:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,19.0,44.4,25.3,13.0,1.19,105.7,132.0,Unhealthy for Sensitive Groups,4,32.3,67.9,9.4
2025-09-28T07:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,38.4,81.8,12.5,7.1,1.75,34.2,160.0,Unhealthy,3,34.9,75.3,11.5
2025-09-28T08:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,41.2,38.5,21.3,8.5,1.3,76.3,172.0,Unhealthy,2,21.9,78.1,5.3
2025-09-28T09:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,27.6,44.3,13.6,13.0,1.49,54.3,115.0,Unhealthy for Sensitive Groups,4,34.2,76.0,4.5
2025-09-28T10:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,13.7,53.3,7.8,10.1,0.85,102.8,128.0,Unhealthy for Sensitive Groups,4,25.2,59.1,5.8
2025-09-28T11:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,21.2,76.8,18.8,12.4,1.05,81.7,102.0,Unhealthy for Sensitive Groups,4,19.1,65.8,10.9
2025-09-28T12:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,15.7,56.9,22.0,8.3,1.1,96.4,121.0,Unhealthy for Sensitive Groups,4,29.8,43.1,14.8
2025-09-28T13:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,12.8,52.9,24.0,4.2,1.34,97.7,122.0,Unhealthy for Sensitive Groups,5,28.6,39.2,5.7
2025-09-28T14:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,29.2,60.8,17.3,16.0,0.72,90.1,122.0,Unhealthy for Sensitive Groups,4,36.8,57.9,14.2
2025-09-28T15:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,27.8,40.2,18.4,11.4,0.61,104.3,130.0,Unhealthy for Sensitive Groups,4,33.2,53.1,11.6
2025-09-28T16:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,23.2,37.1,11.2,13.0,1.09,89.1,111.0,Unhealthy for Sensitive Groups,5,25.2,54.2,8.2
2025-09-28T17:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,25.3,62.1,13.6,9.5,1.69,82.3,106.0,Unhealthy for Sensitive Groups,4,27.4,74.0,10.3
2025-09-28T18:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,39.1,49.7,11.4,4.9,0.61,98.4,163.0,Unhealthy,2,35.8,69.7,6.5
2025-09-28T19:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,49.1,88.8,25.6,16.1,1.74,70.8,205.0,Very Unhealthy,2,23.0,53.6,3.3
2025-09-28T20:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,32.8,55.6,16.6,9.7,0.64,98.2,137.0,Unhealthy for Sensitive Groups,4,25.9,71.1,6.2
2025-09-28T21:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,15.0,42.4,20.8,12.9,1.11,85.5,107.0,Unhealthy for Sensitive Groups,4,21.1,45.5,6.8
2025-09-28T22:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,10.3,55.5,8.1,16.7,0.76,83.1,104.0,Unhealthy for Sensitive Groups,5,37.2,43.7,6.0
2025-09-28T23:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,16.8,69.4,24.0,10.0,1.23,102.3,128.0,Unhealthy for Sensitive Groups,5,36.7,38.2,4.5
2025-09-29T00:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,20.8,41.1,6.4,6.8,0.38,101.1,126.0,Unhealthy for Sensitive Groups,5,33.2,44.1,4.2
2025-09-29T01:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,8.1,48.7,23.2,9.8,0.48,106.6,133.0,Unhealthy for Sensitive Groups,4,36.8,79.6,9.5
2025-09-29T02:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,14.2,28.6,19.1,7.5,1.21,100.0,125.0,Unhealthy for Sensitive Groups,4,28.6,62.8,8.4
2025-09-29T03:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,14.7,19.1,18.7,6.9,0.42,83.5,104.0,Unhealthy for Sensitive Groups,5,23.1,63.2,3.0
2025-09-29T04:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,11.1,30.3,18.1,7.8,0.22,115.0,144.0,Unhealthy for Sensitive Groups,5,26.4,69.1,6.6
2025-09-29T05:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,24.5,48.8,5.0,5.6,0.56,86.2,108.0,Unhealthy for Sensitive Groups,4,31.8,52.5,8.7
2025-09-29T06:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,35.9,63.2,28.2,16.2,1.13,49.6,150.0,Unhealthy for Sensitive Groups,5,20.5,61.5,7.0
2025-09-29T07:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,33.8,69.0,23.2,19.3,0.86,76.5,141.0,Unhealthy for Sensitive Groups,5,22.9,81.7,11.8
2025-09-29T08:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,29.0,79.5,42.2,16.9,1.76,45.5,121.0,Unhealthy for Sensitive Groups,4,23.8,55.7,9.2
2025-09-29T09:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,33.4,66.2,15.1,12.1,1.14,64.5,139.0,Unhealthy for Sensitive Groups,5,25.4,43.6,5.3
2025-09-29T10:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,18.5,63.1,17.0,13.5,1.41,50.1,77.0,Moderate,7,18.5,81.8,14.0
2025-09-29T11:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,22.6,46.7,11.1,7.1,0.77,109.4,137.0,Unhealthy for Sensitive Groups,5,23.3,68.4,6.7
2025-09-29T12:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,7.3,58.3,27.5,12.3,1.74,78.2,98.0,Moderate,6,23.9,51.1,2.9
2025-09-29T13:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,27.9,78.3,26.7,16.3,0.89,67.8,116.0,Unhealthy for Sensitive Groups,4,32.9,61.6,9.9
2025-09-29T14:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,30.0,65.7,34.6,12.3,1.21,84.3,125.0,Unhealthy for Sensitive Groups,4,37.2,46.3,11.4
2025-09-29T15:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,24.8,53.0,29.3,9.9,1.64,87.6,109.0,Unhealthy for Sensitive Groups,4,37.8,45.4,9.1
2025-09-29T16:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,36.4,80.5,21.2,14.2,1.77,60.7,152.0,Unhealthy,3,31.2,67.6,4.1
2025-09-29T17:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,31.9,55.3,26.8,13.4,0.77,62.8,133.0,Unhealthy for Sensitive Groups,4,20.2,79.8,2.5
2025-09-29T18:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,59.1,70.3,45.1,17.6,1.75,56.3,247.0,Very Unhealthy,2,36.0,37.6,11.4
2025-09-29T19:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,43.2,57.0,31.9,10.5,1.18,79.4,180.0,Unhealthy,2,31.8,38.7,4.6
2025-09-29T20:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,29.8,58.5,26.2,11.3,0.98,70.6,124.0,Unhealthy for Sensitive Groups,5,26.3,80.2,6.7
2025-09-29T21:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,25.4,34.4,25.4,14.0,1.01,101.2,126.0,Unhealthy for Sensitive Groups,5,35.6,84.0,8.4
2025-09-29T22:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,41.0,56.9,18.0,11.0,0.99,82.3,171.0,Unhealthy,2,31.3,56.5,13.0
2025-09-29T23:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,43.5,83.7,19.1,12.6,1.14,90.8,181.0,Unhealthy,3,35.7,81.9,6.4
2025-09-30T00:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,26.0,31.6,5.4,9.4,0.77,82.9,108.0,Unhealthy for Sensitive Groups,5,29.1,61.8,11.3
2025-09-30T01:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,23.3,22.9,5.8,6.5,0.36,119.5,149.0,Unhealthy for Sensitive Groups,5,36.9,40.6,7.9
2025-09-30T02:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,9.2,36.7,19.1,9.8,0.95,105.8,132.0,Unhealthy for Sensitive Groups,4,21.1,44.3,14.0
2025-09-30T03:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,19.9,30.0,16.0,6.4,0.95,112.4,141.0,Unhealthy for Sensitive Groups,5,30.0,65.4,7.0
2025-09-30T04:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,19.8,60.3,14.8,8.3,0.64,105.3,132.0,Unhealthy for Sensitive Groups,4,23.3,45.9,12.7
2025-09-30T05:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,29.5,50.5,14.8,4.0,0.93,107.5,134.0,Unhealthy for Sensitive Groups,4,24.2,80.5,10.7
2025-09-30T06:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,26.5,65.7,24.9,13.6,1.21,75.9,111.0,Unhealthy for Sensitive Groups,4,28.8,42.4,6.5
2025-09-30T07:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,37.2,91.3,31.1,11.8,1.65,39.9,155.0,Unhealthy,3,23.8,69.5,6.4
2025-09-30T08:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,47.1,79.8,19.6,14.8,1.5,39.4,197.0,Unhealthy,3,28.1,82.6,11.1
2025-09-30T09:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,25.8,81.0,12.6,11.4,1.65,57.9,108.0,Unhealthy for Sensitive Groups,5,21.0,36.9,11.4
2025-09-30T10:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,32.4,81.8,33.7,9.1,1.79,85.7,135.0,Unhealthy for Sensitive Groups,4,31.3,74.2,14.8
2025-09-30T11:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,31.7,54.1,28.2,5.5,0.65,65.9,132.0,Unhealthy for Sensitive Groups,4,22.7,37.6,15.0
2025-09-30T12:20:14.411956,Delhi - Rohini,Residential,28.7041,77.1025,28.7,92.4,14.4,13.3,1.78,78.9,120.0,Unhealthy for Sensitive Groups,5,34.5,52.3,9.4
2025-09-23T12:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,85.7,134.9,49.8,7.1,1.37,83.2,357.0,Hazardous,1,34.1,84.0,12.3
2025-09-23T13:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,85.0,135.4,51.3,6.3,0.97,65.0,355.0,Hazardous,1,19.9,47.7,10.6
2025-09-23T14:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,92.9,122.1,41.0,3.2,0.69,86.6,388.0,Hazardous,1,33.9,78.1,13.0
2025-09-23T15:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,92.5,120.5,36.1,3.2,0.66,78.5,386.0,Hazardous,1,37.0,74.8,4.5
2025-09-23T16:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,69.6,119.2,35.3,7.8,0.87,86.7,290.0,Very Unhealthy,1,21.7,66.8,11.7
2025-09-23T17:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,109.5,182.2,47.4,1.3,0.49,51.6,457.0,Hazardous,1,18.0,71.6,11.8
2025-09-23T18:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,112.0,152.1,50.3,5.9,1.21,39.5,467.0,Hazardous,1,18.2,83.0,8.7
2025-09-23T19:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,119.5,190.4,71.4,4.5,0.87,25.1,498.0,Hazardous,1,35.2,53.7,2.2
2025-09-23T20:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,75.0,159.7,41.8,4.0,1.38,67.4,313.0,Hazardous,1,26.3,56.0,3.1
2025-09-23T21:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,66.5,95.4,41.3,3.4,0.77,74.7,277.0,Very Unhealthy,2,20.7,61.2,11.6
2025-09-23T22:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,70.6,112.7,51.0,9.1,0.46,70.6,295.0,Very Unhealthy,2,27.6,58.0,14.7
2025-09-23T23:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,63.5,114.2,30.9,7.2,0.98,85.1,265.0,Very Unhealthy,1,28.6,53.2,5.5
2025-09-24T00:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,50.8,84.2,36.2,1.0,0.63,69.7,212.0,Very Unhealthy,2,37.3,65.6,11.5
2025-09-24T01:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,38.2,97.1,33.5,1.0,1.13,100.4,159.0,Unhealthy,2,19.3,61.9,13.0
2025-09-24T02:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,56.9,93.8,45.7,1.0,0.76,97.4,237.0,Very Unhealthy,2,32.1,69.1,7.1
2025-09-24T03:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,44.4,79.2,22.8,3.3,0.88,94.2,185.0,Unhealthy,3,30.2,60.1,11.3
2025-09-24T04:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,48.3,87.6,19.9,1.2,0.62,96.9,201.0,Very Unhealthy,2,21.4,69.9,4.9
2025-09-24T05:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,31.4,73.6,16.5,4.5,0.72,84.7,131.0,Unhealthy for Sensitive Groups,5,33.4,43.4,2.2
2025-09-24T06:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,96.0,149.4,53.0,4.2,1.33,54.4,400.0,Hazardous,1,24.0,35.1,6.9
2025-09-24T07:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,108.7,165.6,62.4,5.7,1.39,24.8,453.0,Hazardous,1,37.1,67.5,10.8
2025-09-24T08:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,63.4,144.1,57.7,3.8,0.71,62.7,265.0,Very Unhealthy,2,25.4,64.6,6.6
2025-09-24T09:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,101.5,122.4,52.2,3.9,0.53,96.4,423.0,Hazardous,1,36.5,71.0,3.5
2025-09-24T10:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,71.8,119.1,52.9,8.6,0.43,102.6,299.0,Very Unhealthy,2,36.8,81.1,13.5
2025-09-24T11:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,75.6,115.7,36.6,6.7,0.1,78.6,315.0,Hazardous,1,25.9,56.2,5.1
2025-09-24T12:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,82.9,121.4,22.1,4.4,0.46,78.7,346.0,Hazardous,1,20.6,69.7,13.9
2025-09-24T13:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,81.5,129.8,44.7,3.7,0.99,63.8,340.0,Hazardous,1,20.1,35.1,7.9
2025-09-24T14:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,69.0,113.9,34.4,1.8,0.54,78.8,288.0,Very Unhealthy,1,32.6,77.5,2.6
2025-09-24T15:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,80.4,157.0,49.2,5.4,1.13,69.2,335.0,Hazardous,1,21.3,48.5,2.6
2025-09-24T16:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,84.2,114.8,32.3,9.4,0.64,78.5,351.0,Hazardous,1,21.6,66.3,10.3
2025-09-24T17:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,117.1,161.5,55.4,5.1,1.17,34.3,489.0,Hazardous,1,30.0,84.9,4.6
2025-09-24T18:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,103.7,137.2,39.0,7.4,0.91,40.4,432.0,Hazardous,1,19.0,82.5,9.6
2025-09-24T19:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,120.4,186.2,81.4,3.7,1.72,38.6,502.0,Hazardous,1,29.3,48.6,3.9
2025-09-24T20:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,86.2,160.9,54.1,1.0,1.34,49.8,359.0,Hazardous,1,31.0,49.5,13.0
2025-09-24T21:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,80.4,128.5,39.7,5.2,0.69,64.7,335.0,Hazardous,1,18.6,36.0,7.1
2025-09-24T22:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,90.1,168.0,47.3,4.5,0.78,64.5,376.0,Hazardous,1,35.4,67.2,5.0
2025-09-24T23:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,73.8,115.0,28.1,7.2,0.2,90.9,308.0,Hazardous,1,38.0,72.4,10.0
2025-09-25T00:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,36.3,104.8,27.2,1.4,0.61,102.8,151.0,Unhealthy,3,32.4,39.2,7.1
2025-09-25T01:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,58.8,102.0,40.5,1.0,0.27,96.7,245.0,Very Unhealthy,2,21.5,74.1,10.6
2025-09-25T02:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,78.1,93.4,43.4,4.3,0.64,94.6,326.0,Hazardous,1,27.6,72.1,6.3
2025-09-25T03:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,51.8,94.0,22.5,1.0,0.1,89.2,216.0,Very Unhealthy,2,22.7,66.3,14.0
2025-09-25T04:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,45.5,99.9,25.3,6.6,0.95,92.1,190.0,Unhealthy,3,23.1,66.9,13.2
2025-09-25T05:20:14.411956,Gurugram - Cyber City,IT Hub,28.4942,77.0855,93.3,105.7,34.6,6.8,0.94,86.8,389.0,Hazardous,1,33.8,80.5,4.8
